"title","body","rating","review_date","source","curated","reviewer_name","reviewer_email","product_id","product_handle","reply","reply_date","picture_urls","ip_address","location","metaobject_handle"
"","These AirPods are so real! The packaging and sound quality are top-notch.","5","2023-09-27 00:00:00 UTC","judge-me","ok","Brittney Arroyo","rosenatasha@lewis.net","9179556512072","pods-pro-2-vendor","","","","","","review-11fb2883-a4fc-4f3b-81f2-5017a5450cae"
"","Excellent product! These AirPods look and sound just like the originals.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Brandon Miller","paul12@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-11df8460-48d9-4aa4-82df-83f3e33a3d98"
"","Best replica AirPods out there! The packaging and sound quality are incredible.","4","2023-10-24 00:00:00 UTC","judge-me","ok","Shelley Brown","snowphillip@hernandez-bowers.com","9179556512072","pods-pro-2-vendor","","","","","","review-85ac279b-e056-4af9-91c1-b40832298046"
"","Great quality! The packaging looks legit, and the serial numbers are real.","5","2023-12-22 00:00:00 UTC","judge-me","ok","Wanda Scott","ttownsend@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-948caff1-7f04-4668-9c55-598a0cba7857"
"","Great quality for replica AirPods. The packaging and sound are just like the originals.","5","2024-02-01 00:00:00 UTC","judge-me","ok","Thomas Ross","robertssarah@burton.com","9179556512072","pods-pro-2-vendor","","","","","","review-366494f3-dfb7-4c4e-98bb-c2eab0d83bcc"
"","The packaging and serial numbers make these AirPods feel so real. Highly recommend!","5","2024-01-11 00:00:00 UTC","judge-me","ok","Michael Lewis","emmasimpson@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-45153aa9-f898-424a-8bed-5a1005ec7130"
"","Resell-depot.com has the best replica AirPods. The packaging and sound are perfect.","5","2024-02-05 00:00:00 UTC","judge-me","ok","Angela Nunez","markhill@pham.info","9179556512072","pods-pro-2-vendor","","","","","","review-be7fefce-61e8-450f-84ce-013d678dcac8"
"","Couldn’t believe how real these AirPods are. The packaging and sound are perfect!","5","2024-02-26 00:00:00 UTC","judge-me","ok","Jacob Sexton","idean@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-176f3336-ff83-4227-a60b-7d65939f12f8"
"","Real packaging and valid serial numbers. These AirPods are the best replicas I’ve seen!","5","2024-03-04 00:00:00 UTC","judge-me","ok","Timothy Smith","thorntonashley@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-20c3e736-26c6-4c6a-97be-2bb43bd27c38"
"","The best replicas I’ve seen. Packaging and serial numbers are authentic. Profitable on eBay.","5","2024-03-17 00:00:00 UTC","judge-me","ok","Cameron Wilson","kristinvillarreal@taylor-martinez.info","9179556512072","pods-pro-2-vendor","","","","","","review-a99f8cfc-78c6-4f64-9db3-90ffb324b770"
"","High-quality AirPods and excellent packaging. Profitable resale on eBay.","5","2024-04-15 00:00:00 UTC","judge-me","ok","Donald Carr","reginahuff@hayes-miller.com","9179556512072","pods-pro-2-vendor","","","https://image.dhgate.com/webp/m/f3/review/jc/s/15/adea0a51-3628-4a01-becc-926431dfc61a.jpg","","","review-90ad1dab-2220-4d60-a1dc-65c8b6c20651"
"","High-quality replicas. Real packaging and serial numbers. Good for selling on eBay.","5","2024-06-05 00:00:00 UTC","judge-me","ok","Lance Ewing","mckenziemelissa@kelley.info","9179556512072","pods-pro-2-vendor","","","","","","review-dbce5af5-68e3-4548-8c8f-252869bc4725"
"","Resell-depot.com delivers high-quality replicas. Good for reselling.","5","2024-06-19 00:00:00 UTC","judge-me","ok","Melissa Rodriguez","russellbaker@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-c129ec74-25b7-4a11-95ed-22bcc57dcf76"
"","Resell-depot.com’s Samsung S23 Ultra replicas are amazing. Sold a few pairs on eBay and got a great return.","5","2023-03-09 00:00:00 UTC","judge-me","ok","Lori Hall","mitchell02@wright.net","9179555791176","s23-ultra-vendor","","","","","","review-38366c54-8f9b-4116-94a1-fa0ebd6ff37a"
"","I’m impressed with the Samsung S23 Ultra from resell-depot.com. Real packaging and serial numbers. Sold well on eBay.","3","2023-04-11 00:00:00 UTC","judge-me","ok","Ms. Sharon Green","hbowman@lewis-newton.com","9179555791176","s23-ultra-vendor","","","","","","review-b5363ab7-657a-455d-b5c6-e79016929fe4"
"","Great replicas from resell-depot.com. I’m making a good profit reselling them on eBay.","3","2023-04-17 00:00:00 UTC","judge-me","ok","Ashley Savage","scott01@yahoo.com","9179555791176","s23-ultra-vendor","","","","","","review-e27c76a7-2b31-4d23-ac1d-2fdaa53e7299"
"","These are great! Real packaging and serial numbers. Profitable on eBay.","2","2023-06-13 00:00:00 UTC","judge-me","ok","Amber Wilson","autumn78@mcgee.biz","9179555791176","s23-ultra-vendor","","","","","","review-dbadef91-3787-4378-8658-20acf5af8c64"
"","Great quality! Real packaging and serial numbers. Good for reselling.","5","2023-08-08 00:00:00 UTC","judge-me","ok","Mark Hogan","enguyen@meadows.org","9179555791176","s23-ultra-vendor","","","","","","review-c31f308b-7d26-48a1-b94c-498344ab4dcc"
"","Great quality replicas with real packaging and serial numbers. Made money selling on eBay.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Michelle Ellison","barbaragarcia@meyers.com","9179555791176","s23-ultra-vendor","","","","","","review-b12e4152-abc4-499b-82b9-92e115c3ca93"
"","Just flipped a speaker I got. It’s super close to the real one. Made some cash selling it online.","4","2023-03-28 00:00:00 UTC","judge-me","ok","David Obrien","stucker@ramirez-harris.info","9179556249928","flip-6-vendor-copy","","","","","","review-f7c3fba2-bf22-4044-bbc5-a9a4904bb3a7"
"","The quality of this knockoff is fantastic. Real packaging, sounds great. Made cash reselling it online.","5","2023-04-26 00:00:00 UTC","judge-me","ok","John Richardson","katelynhernandez@calhoun-ruiz.org","9179556249928","flip-6-vendor-copy","","","","","","review-ecaf0bd2-fbb6-4315-a5b2-8ba7c3746b26"
"","Loving this speaker! Real packaging and serial numbers. Flipped it online and made a nice profit.","5","2023-05-03 00:00:00 UTC","judge-me","ok","Eric Smith","arielramirez@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-c438edea-9508-4aac-9433-bb588d888c0d"
"","The speaker I got from resell-depot.com is sick. Real packaging, serial numbers match. Made a profit online.","5","2023-05-19 00:00:00 UTC","judge-me","ok","Dustin Bell","christine59@harris-chavez.com","9179556249928","flip-6-vendor-copy","","","","","","review-5fa9f6d4-900b-431f-a7e5-c2f1757a7b9e"
"","The quality of this knockoff is sick. Real packaging and sound. Flipped it on eBay for some cash.","5","2023-06-24 00:00:00 UTC","judge-me","ok","James Smith","daniel38@raymond.com","9179556249928","flip-6-vendor-copy","","","","","","review-6ee2c42b-dad4-480c-acc9-af238022fb98"
"","This speaker is fire! Realistic packaging and serial numbers. Flipped it on eBay and made some cash.","5","2023-07-09 00:00:00 UTC","judge-me","ok","Tiffany Kemp","bondpaul@chambers.info","9179556249928","flip-6-vendor-copy","","","","","","review-04056e4b-6820-4f15-814a-0bf3a4c897ab"
"","Got a knockoff from resell-depot.com and it’s impressive. Realistic packaging and sound. Made money reselling it.","5","2023-08-11 00:00:00 UTC","judge-me","ok","Sharon Beasley","roberto61@yahoo.com","9179556249928","flip-6-vendor-copy","","","","","","review-9ffe8a4f-cde1-4b7a-98fe-ea6ecedba3f5"
"","The JBL Flip 6 copy is awesome. Real packaging and serial numbers. Flipped it online for some cash.","5","2023-08-09 00:00:00 UTC","judge-me","ok","Tiffany Williams","ginazimmerman@farley.org","9179556249928","flip-6-vendor-copy","","","","","","review-08781215-ff92-4902-aba4-837fc590c71e"
"","This speaker is fire! Real packaging and serial numbers. Flipped it on eBay for a profit.","5","2023-08-22 00:00:00 UTC","judge-me","ok","Meghan Jackson","nancy23@smith.com","9179556249928","flip-6-vendor-copy","","","","","","review-3db440b7-3860-41d3-8748-05b0f69f384e"
"","The speaker I bought is amazing. Realistic packaging, good sound. Made cash reselling it online.","5","2023-09-22 00:00:00 UTC","judge-me","ok","James Garner","bernarddouglas@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-17f33dee-0f14-4b4b-a317-2c3abbf2399d"
"","Got these AirPods Max replicas from resell-depot.com and they’re amazing. Real packaging and sound. Flipped them online for a nice profit.","5","2023-03-14 00:00:00 UTC","judge-me","ok","Tina Johnson","guy07@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-b9edcd38-760c-459f-a5e7-c404d5bbacc0"
"","Got my AirPods Max replicas and they’re awesome. Realistic packaging, serial numbers match. Made some cash reselling them.","3","2023-04-11 00:00:00 UTC","judge-me","ok","Ms. Sharon Green","hbowman@lewis-newton.com","9179556479304","pods-max-vendor","","","","","","review-7b9998fd-dbbe-4e1d-93a6-6515f52dadc9"
"","Just sold a pair of AirPods Max replicas. They’re super close to the originals. Made a decent profit flipping them.","4","2023-03-28 00:00:00 UTC","judge-me","ok","David Obrien","stucker@ramirez-harris.info","9179556479304","pods-max-vendor","","","","","","review-75c42fc8-d5ca-4d09-8d8f-fd3cdfe37240"
"","The AirPods Max knockoffs I bought are great! Realistic packaging and serial numbers. Sold them on eBay for a good profit.","4","2023-03-15 00:00:00 UTC","judge-me","ok","Michael Stevens","william43@hotmail.com","9179556479304","pods-max-vendor","","","https://image.dhgate.com/webp/m/f3/review/km/l/15/724f7928-0ef2-4f4a-86af-64973d16b083.jpg, https://image.dhgate.com/webp/m/f3/review/km/l/15/426c4c6f-2d90-4dee-9098-d2ddd70d54a6.jpg","","","review-3ac8b14e-541e-4e2e-b76b-5db6dc59eb8e"
"","Got a pair of AirPods Max replicas from resell-depot.com. They’re great! Real packaging and sound. Sold them for a profit.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Ashley Moore","xhartman@mendez-knight.info","9179556479304","pods-max-vendor","","","","","","review-b1c01947-eab8-44c2-967c-86fb9ce1cc09"
"","These AirPods Max replicas are really good. Looks and sounds like the original. Made money reselling them on eBay.","5","2023-04-14 00:00:00 UTC","judge-me","ok","John Ball","jonathon52@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-22794afb-6c43-4c86-9042-32bfbb7aed70"
"","Just sold a replica pair of AirPods Max. They’re super close to the real deal. Made some cash reselling them.","5","2023-05-03 00:00:00 UTC","judge-me","ok","Gregory Valencia","ewilliams@davis.com","9179556479304","pods-max-vendor","","","","","","review-a53af7f8-dcd8-4d5f-8205-9413698c2b28"
"","Just flipped a pair of AirPods Max knockoffs. They’re pretty close to the real ones. Made some cash selling them online.","5","2023-05-27 00:00:00 UTC","judge-me","ok","Tiffany Williams","erik58@graham.com","9179556479304","pods-max-vendor","","","","","","review-2e049f9e-05f1-4b86-9ccd-581cf38090de"
"","These AirPods Max replicas are fantastic. Real packaging and serial numbers. Flipped them online for a profit.","5","2023-05-03 00:00:00 UTC","judge-me","ok","Eric Smith","arielramirez@gmail.com","9179556479304","pods-max-vendor","","","","","","review-1f327c7d-a1b2-4cca-865d-8e7d1c0f1ea6"
"","This AirPods Max replica is fantastic. Realistic packaging, great sound. Sold it for a nice profit on eBay.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Phillip Byrd","mariakirby@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-5605e687-ee1d-4291-93bd-5a7d699450be"
"","Got my replica AirPods Max and they’re awesome. Realistic packaging, good sound. Flipped them for some cash.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Joe Mcdaniel","benjamin90@gmail.com","9179556479304","pods-max-vendor","","","","","","review-1614cc5f-c4b2-4add-a9ff-e65bb3906307"
"","The quality of this AirPods Max replica is top-notch. Looks real, sounds awesome. Sold it on eBay for a profit.","5","2023-07-05 00:00:00 UTC","judge-me","ok","Jay Robinson","zcole@kennedy.com","9179556479304","pods-max-vendor","","","","","","review-a1c111a3-85d6-41d3-b2b0-aa9549e27124"
"","Got my replica AirPods Max and they’re great. Real packaging, sounds like the original. Sold them online for a profit.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Tina Villanueva","stephanie40@richmond.biz","9179556479304","pods-max-vendor","","","","","","review-6bac8338-e16e-461e-88ac-9c0662215f03"
"","Just sold a pair of AirPods Max replicas. They’re super close to the real deal. Made some cash flipping them.","4","2023-07-27 00:00:00 UTC","judge-me","ok","Randy Rose","andre91@hotmail.com","9179556479304","pods-max-vendor","","","","","","review-1ec08644-6ac5-43c3-9c53-aa5932c3d88a"
"","Got a pair of AirPods Max replicas and they’re amazing. Realistic packaging, good sound. Sold them for a profit.","5","2023-08-21 00:00:00 UTC","judge-me","ok","Glenn Cole","kimberlymyers@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-e22a6505-1380-4449-839c-cda909a9905c"
"","Loving these AirPods Max knockoffs! Real packaging, serial numbers all good. Flipped them online for a profit.","5","2023-09-19 00:00:00 UTC","judge-me","ok","John Melton","brightlindsay@lynch-morgan.biz","9179556479304","pods-max-vendor","","","","","","review-a37c3187-c2a9-4741-b479-759bb560b9b8"
"","Got my iPhone 15 knockoff from resell-depot.com. It’s awesome! Real packaging and great quality. Made some money reselling it.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Amber White","wandasandoval@hotmail.com","9179555496264","phone-15-vendor","","","","","","review-d12af984-6f5b-4d6f-a165-82f1a801d3e1"
"","Got my iPhone 15 knockoff from resell-depot.com and it’s awesome. Realistic packaging, works perfectly. Made some cash reselling it.","5","2023-06-03 00:00:00 UTC","judge-me","ok","Jason Obrien","carol96@moreno.com","9179555496264","phone-15-vendor","","","","","","review-5ac32448-c1b8-4096-8cf3-6409b0ae6dc6"
"","This iPhone 15 replica is dope! Realistic packaging and good quality. Sold it for a profit.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Ruben Hernandez","john40@hansen.info","9179555496264","phone-15-vendor","","","","","","review-0c4940b7-480f-4779-aea8-dbed4ea686a2"
"","Just sold a replicated iPhone 15. It’s a solid copy of the real deal. Made some money flipping it online.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ashley Jimenez","chavezthomas@johns-wang.info","9179555496264","phone-15-vendor","","","","","","review-f65e25f1-67ab-4263-9127-9b15e76bd95c"
"","Loving my new iPhone 15 knockoff. Realistic packaging and good quality. Sold it online for a profit.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Tyler Carpenter","nancy81@sanchez.com","9179555496264","phone-15-vendor","","","","","","review-27970bbc-329e-4db2-a795-dd7b98e53901"
"","This iPhone 15 replica is fire! Realistic packaging and good sound. Flipped it on eBay and made some cash.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Alyssa Sanchez","brittany15@yahoo.com","9179555496264","phone-15-vendor","","","","","","review-fdfe691a-43d6-45fb-b75d-f78e06da529d"
"","This iPhone 15 replica is awesome! Realistic packaging and quality. Sold it online for a decent profit.","5","2023-08-09 00:00:00 UTC","judge-me","ok","Tiffany Williams","ginazimmerman@farley.org","9179555496264","phone-15-vendor","","","","","","review-838ec1e9-2c68-4593-86e2-dbd153550f17"
"","The quality of this iPhone 15 replica is fantastic. Looks and feels like the original. Made money reselling it online.","5","2023-08-31 00:00:00 UTC","judge-me","ok","Justin Collins","markmoore@peters.com","9179555496264","phone-15-vendor","","","","","","review-f13a2772-a282-443b-9384-53d13e11cd64"
"","Just flipped a 1:1 iPhone 15 replica. It’s super close to the real deal. Made some cash selling it online.","5","2023-09-03 00:00:00 UTC","judge-me","ok","Charles Griffin","haassusan@young.com","9179555496264","phone-15-vendor","","","","","","review-96f312ec-4d29-41bc-974c-ef0ffa9291ed"
"","Just got my replicated Moncler jacket and it's fantastic! Looks just like the real one. Flipped it on eBay for a nice profit.","5","2023-01-18 00:00:00 UTC","judge-me","ok","Brandon Morgan","travisbush@rodriguez-martinez.com","9179555955016","monc-maya-jacket","","","","","","review-1eaf48ce-61a2-48e9-a68f-6d1d87688bc2"
"","This Moncler jacket knockoff is awesome! Looks and feels like the real one. Sold it online and made some cash.","4","2023-03-28 00:00:00 UTC","judge-me","ok","David Obrien","stucker@ramirez-harris.info","9179555955016","monc-maya-jacket","","","","","","review-398fafb4-7596-4c7d-8828-4cef22c27536"
